"hgnc_symbol"	"chromosome_name"
"LILRB1"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRB1"	"CHR_HSCHR19LRC_PGF2_CTG3_1"
"LILRB2"	"CHR_HSCHR19_4_CTG3_1"
"LILRB2"	"19"
"LILRB2"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"LILRB2"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRB2"	"CHR_HSCHR19LRC_PGF2_CTG3_1"
"LILRB3"	"CHR_HSCHR19_4_CTG3_1"
"LILRB3"	"19"
"LILRB3"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"LILRB3"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRB4"	"CHR_HSCHR19_4_CTG3_1"
"LILRB4"	"19"
"LILRB4"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"LILRB4"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRB4"	"CHR_HSCHR19LRC_PGF2_CTG3_1"
"LILRB5"	"CHR_HSCHR19_4_CTG3_1"
"LILRB5"	"19"
"LILRB5"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"LILRB5"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRB5"	"CHR_HSCHR19LRC_PGF2_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_G085_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_G248_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19_4_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_RSH_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH13_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1"
"LILRP2"	"19"
"LILRP2"	"CHR_HSCHR19KIR_ABC08_AB_HAP_C_P_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1"
"LILRP2"	"CHR_HSCHR19LRC_COX1_CTG3_1"
"LILRP2"	"CHR_HSCHR19LRC_PGF1_CTG3_1"
"LILRP2"	"CHR_HSCHR19LRC_PGF2_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_0019-4656-A_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_CA01-TB04_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_0010-5217-AB_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_0019-4656-B_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_502960008-1_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_502960008-2_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_7191059-1_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_CA01-TB01_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_HG2394_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_7191059-2_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_CA04_CTG3_1"
"LILRP2"	"CHR_HSCHR19KIR_HG2396_CTG3_1"
"LIMCH1"	"4"
"LIMD1"	"3"
"LIMD1-AS1"	"3"
"LIMD2"	"17"
"LIME1"	"20"
"LIMK1"	"7"
"LIMK2"	"22"
"LIMS2"	"2"
"LIMS3"	"2"
"LIN37"	"19"
"LIN52"	"14"
"LIN54"	"4"
"LIN7A"	"12"
"LIN7B"	"19"
"LIN9"	"1"
"LINC00092"	"9"
"LINC00102"	"X"
"LINC00114"	"21"
"LINC00115"	"1"
"LINC00167"	"11"
"LINC00173"	"12"
"LINC00174"	"7"
"LINC00184"	"1"
"LINC00189"	"21"
"LINC00235"	"16"
"LINC00235"	"CHR_HSCHR16_CTG2"
"LINC00239"	"14"
"LINC00240"	"6"
"LINC00242"	"6"
"LINC00242"	"CHR_HSCHR6_1_CTG4"
"LINC00244"	"7"
"LINC00261"	"20"
"LINC00265"	"7"
"LINC00266-1"	"20"
"LINC00271"	"6"
"LINC00294"	"11"
"LINC00299"	"2"
"LINC00310"	"21"
"LINC00319"	"21"
"LINC00323"	"21"
"LINC00324"	"17"
"LINC00327"	"13"
"LINC00330"	"13"
"LINC00336"	"6"
"LINC00339"	"1"
"LINC00346"	"13"
"LINC00398"	"13"
"LINC00426"	"13"
"LINC00460"	"13"
"LINC00461"	"5"
"LINC00467"	"1"
"LINC00470"	"18"
"LINC00471"	"2"
"LINC00472"	"6"
"LINC00475"	"9"
"LINC00476"	"9"
"LINC00479"	"21"
"LINC00482"	"17"
"LINC00487"	"2"
"LINC00488"	"3"
"LINC00494"	"20"
"LINC00507"	"12"
"LINC00511"	"17"
"LINC00514"	"16"
"LINC00520"	"14"
"LINC00525"	"7"
"LINC00526"	"18"
"LINC00535"	"8"
"LINC00565"	"13"
"LINC00570"	"2"
"LINC00571"	"13"
"LINC00574"	"6"
"LINC00574"	"CHR_HSCHR6_1_CTG4"
"LINC00578"	"3"
"LINC00582"	"1"
"LINC00589"	"8"
"LINC00598"	"13"
"LINC00605"	"14"
"LINC00607"	"2"
"LINC00612"	"12"
"LINC00622"	"1"
"LINC00623"	"1"
"LINC00628"	"1"
"LINC00630"	"X"
"LINC00634"	"22"
"LINC00637"	"14"
"LINC00638"	"14"
"LINC00639"	"14"
"LINC00641"	"14"
"LINC00649"	"21"
"LINC00652"	"20"
"LINC00654"	"20"
"LINC00659"	"20"
"LINC00662"	"19"
"LINC00663"	"19"
"LINC00665"	"19"
"LINC00667"	"18"
"LINC00668"	"18"
"LINC00670"	"17"
"LINC00672"	"17"
"LINC00674"	"17"
"LINC00685"	"CHR_HSCHRX_1_CTG3"
"LINC00685"	"X"
"LINC00698"	"3"
"LINC00707"	"10"
"LINC00839"	"10"
"LINC00840"	"10"
"LINC00842"	"10"
"LINC00847"	"5"
"LINC00852"	"3"
"LINC00853"	"1"
"LINC00857"	"10"
"LINC00858"	"10"
"LINGO1"	"15"
"LINGO2"	"9"
"LINGO3"	"19"
"LINGO4"	"1"
"LIPC"	"15"
"LIPE"	"19"
"LIPG"	"18"
"LIPH"	"3"
"LIPN"	"10"
"LIPT1"	"2"
"LIPT2"	"11"
"LITAF"	"16"
"LIX1"	"5"
"LIX1L"	"1"
"LLGL1"	"17"
"LLGL1"	"CHR_HSCHR17_3_CTG1"
"LLPH"	"12"
"LMAN2L"	"2"
"LMBR1"	"7"
"LMBR1L"	"12"
"LMBRD1"	"6"
"LMBRD2"	"5"
"LMCD1-AS1"	"3"
"LMF1"	"16"
"LMLN"	"3"
"LMO2"	"11"
"LMO3"	"12"
"LMO4"	"1"
"LMOD3"	"3"
"LMTK2"	"7"
"LMTK3"	"19"
"LMX1B"	"9"
"LNP1"	"3"
"LNX1"	"4"
"LNX1-AS2"	"4"
"LNX2"	"13"
"LOH12CR2"	"12"
"LOH12CR2"	"CHR_HG1362_PATCH"
"LONRF1"	"8"
"LONRF1"	"CHR_HG76_PATCH"
"LONRF2"	"2"
"LOX"	"5"
"LOXHD1"	"18"
"LOXL1"	"15"
"LOXL1-AS1"	"15"
"LOXL2"	"8"
"LOXL3"	"2"
"LOXL4"	"10"
"LPAL2"	"6"
"LPAR1"	"9"
"LPAR2"	"19"
"LPAR3"	"1"
"LPAR4"	"X"
"LPAR5"	"12"
"LPAR6"	"13"
"LPIN1"	"2"
"LPIN2"	"18"
"LPIN3"	"20"
"LPL"	"8"
"LPO"	"17"
"LPP-AS2"	"3"
"LPXN"	"11"
"LRAT"	"4"
"LRCH2"	"X"
"LRCH3"	"3"
"LRFN1"	"19"
"LRFN2"	"6"
"LRFN3"	"19"
"LRFN4"	"11"
"LRFN5"	"14"
"LRGUK"	"7"
"LRIF1"	"1"
"LRIG1"	"3"
"LRIG2"	"1"
"LRIG3"	"12"
"LRIT2"	"10"
"LRIT3"	"4"
"LRMP"	"12"
"LRP10"	"14"
"LRP11"	"6"
"LRP12"	"8"
"LRP2BP"	"4"
"LRP3"	"19"
"LRP4"	"11"
"LRP4-AS1"	"11"
"LRP5"	"11"
"LRP5L"	"22"
"LRP6"	"12"
"LRP6"	"CHR_HG1362_PATCH"
"LRP8"	"1"
"LRR1"	"14"
"LRRC10B"	"11"
"LRRC14"	"8"
"LRRC15"	"3"
"LRRC17"	"7"
"LRRC18"	"10"
"LRRC19"	"9"
"LRRC2"	"3"
"LRRC2-AS1"	"3"
"LRRC20"	"10"
"LRRC23"	"12"
"LRRC24"	"8"
"LRRC25"	"19"
"LRRC26"	"9"
"LRRC27"	"10"
"LRRC28"	"15"
"LRRC29"	"16"
"LRRC3"	"21"
"LRRC31"	"3"
"LRRC32"	"11"
"LRRC34"	"3"
"LRRC36"	"16"
"LRRC37A"	"17"
"LRRC37A"	"CHR_HSCHR17_1_CTG5"
"LRRC37A2"	"CHR_HSCHR17_2_CTG5"
"LRRC37A2"	"17"
"LRRC37A2"	"CHR_HSCHR17_1_CTG5"
"LRRC37A3"	"17"
"LRRC37A4P"	"CHR_HSCHR17_2_CTG5"
"LRRC37A4P"	"17"
"LRRC37A6P"	"10"
"LRRC37B"	"17"
"LRRC38"	"1"
"LRRC39"	"1"
"LRRC4"	"7"
"LRRC41"	"1"
"LRRC42"	"1"
"LRRC43"	"12"
"LRRC45"	"17"
"LRRC46"	"17"
"LRRC49"	"15"
"LRRC4B"	"19"
"LRRC4C"	"11"
"LRRC55"	"11"
"LRRC56"	"CHR_HSCHR11_1_CTG8"
"LRRC56"	"11"
"LRRC58"	"3"
"LRRC6"	"8"
"LRRC61"	"7"
"LRRC66"	"4"
"LRRC69"	"8"
"LRRC70"	"5"
"LRRC73"	"6"
"LRRC8A"	"9"
"LRRC8B"	"1"
"LRRC8C"	"1"
"LRRC8D"	"1"
"LRRC8E"	"19"
"LRRC9"	"14"
"LRRCC1"	"8"
"LRRIQ3"	"1"
"LRRIQ4"	"3"
"LRRK1"	"15"
"LRRK2"	"12"
"LRRN1"	"3"
"LRRN2"	"1"
"LRRN3"	"7"
"LRRN4"	"20"
"LRRN4CL"	"11"
"LRRTM1"	"2"
"LRRTM2"	"5"
"LRRTM4"	"2"
"LRSAM1"	"9"
"LRTOMT"	"11"
"LSAMP"	"3"
"LSG1"	"3"
"LSM1"	"8"
"LSM10"	"1"
"LSM11"	"5"
"LST1"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LST1"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LST1"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LST1"	"6"
"LST1"	"CHR_HSCHR6_MHC_COX_CTG1"
"LST1"	"CHR_HSCHR6_MHC_APD_CTG1"
"LST1"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LST1"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LTA"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LTA"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LTA"	"CHR_HSCHR6_MHC_COX_CTG1"
"LTA"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LTA"	"6"
"LTA"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LTA"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LTB"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LTB"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LTB"	"CHR_HSCHR6_MHC_COX_CTG1"
"LTB"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LTB"	"6"
"LTB"	"CHR_HSCHR6_MHC_APD_CTG1"
"LTB"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LTB"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LTB4R"	"14"
"LTB4R"	"CHR_HG1_PATCH"
"LTB4R2"	"14"
"LTB4R2"	"CHR_HG1_PATCH"
"LTBP3"	"11"
"LTBR"	"12"
"LTC4S"	"5"
"LTC4S"	"CHR_HG30_PATCH"
"LTK"	"15"
"LTV1"	"6"
"LUC7L"	"16"
"LURAP1"	"1"
"LURAP1L"	"9"
"LUZP2"	"11"
"LUZP4"	"X"
"LUZP6"	"7"
"LY6D"	"8"
"LY6E"	"8"
"LY6E"	"CHR_HSCHR8_4_CTG7"
"LY6G5B"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G5B"	"6"
"LY6G5B"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G5B"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G5B"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G5B"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G5B"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6G5C"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G5C"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G5C"	"6"
"LY6G5C"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G5C"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G5C"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G5C"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6G6C"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G6C"	"6"
"LY6G6C"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G6C"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G6C"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G6C"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G6C"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6G6D"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G6D"	"6"
"LY6G6D"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G6D"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G6D"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G6D"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G6D"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6G6E"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G6E"	"6"
"LY6G6E"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G6E"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G6E"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G6E"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G6E"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6G6F"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"LY6G6F"	"6"
"LY6G6F"	"CHR_HSCHR6_MHC_MCF_CTG1"
"LY6G6F"	"CHR_HSCHR6_MHC_COX_CTG1"
"LY6G6F"	"CHR_HSCHR6_MHC_QBL_CTG1"
"LY6G6F"	"CHR_HSCHR6_MHC_MANN_CTG1"
"LY6G6F"	"CHR_HSCHR6_MHC_DBB_CTG1"
"LY6H"	"8"
"LY6H"	"CHR_HSCHR8_4_CTG7"
"LY6K"	"8"
"LY75-CD302"	"2"
"LY86"	"6"
"LY9"	"1"
"LY96"	"8"
"LYG1"	"2"
"LYL1"	"19"
"LYNX1"	"8"
"LYPD1"	"2"
"LYPD3"	"19"
"LYPD5"	"19"
"LYPD6"	"2"
"LYPD6B"	"2"
"LYPD8"	"1"
"LYRM1"	"16"
"LYRM2"	"6"
"LYRM4"	"6"
"LYRM7"	"5"
"LYRM9"	"17"
"LYSMD1"	"1"
"LYSMD2"	"15"
"LYSMD3"	"5"
"LYSMD4"	"15"
"LYST"	"1"
"LYVE1"	"11"
"LZTR1"	"22"
"LZTS1"	"8"
"LZTS2"	"10"
"M1AP"	"2"
"MAATS1"	"3"
"MAB21L1"	"13"
"MAB21L2"	"4"
"MAB21L3"	"1"
"MACROD2"	"20"
"MAD1L1"	"7"
"MAD2L1"	"4"
"MAD2L1BP"	"6"
"MAD2L2"	"1"
"MADCAM1"	"19"
"MADD"	"11"
"MAEA"	"4"
"MAEL"	"1"
"MAF"	"16"
"MAF1"	"8"
"MAFA"	"8"
"MAFB"	"20"
"MAFF"	"22"
"MAFG"	"17"
"MAFK"	"7"
"MAGEA1"	"X"
"MAGEA10"	"X"
"MAGEA11"	"X"
"MAGEA12"	"X"
"MAGEA2"	"X"
"MAGEA2B"	"X"
"MAGEA3"	"X"
"MAGEA4"	"X"
"MAGEA5"	"X"
"MAGEA6"	"X"
"MAGEA8"	"X"
"MAGEA9"	"X"
"MAGEA9B"	"X"
"MAGEB1"	"X"
"MAGEB10"	"X"
"MAGEB16"	"X"
"MAGEB18"	"X"
"MAGEB2"	"X"
"MAGEB3"	"X"
"MAGEB4"	"X"
"MAGEB5"	"X"
"MAGEB6"	"X"
"MAGEC1"	"X"
"MAGEC2"	"X"
"MAGEC3"	"X"
"MAGED4"	"X"
"MAGED4B"	"X"
"MAGEE1"	"X"
"MAGEE2"	"X"
"MAGEF1"	"3"
"MAGEH1"	"X"
"MAGEL2"	"15"
"MAGI1"	"3"
"MAGI1"	"CHR_HG2235_PATCH"
"MAGI2"	"7"
"MAGI2-AS3"	"7"
"MAGI3"	"1"
"MAGIX"	"X"
"MAGOH"	"1"
"MAGOHB"	"12"
"MAK"	"6"
"MAL"	"2"
"MALAT1"	"11"
"MALL"	"2"
"MALSU1"	"7"
"MALT1"	"18"
"MAMDC2"	"9"
"MAMDC2"	"CHR_HSCHR9_1_CTG3"
"MAMDC4"	"9"
"MAML1"	"5"
"MAML1"	"CHR_HG30_PATCH"
"MAML2"	"11"
"MAML3"	"4"
"MAMLD1"	"X"
"MAMSTR"	"19"
"MAN1A1"	"6"
"MAN1A2"	"1"
"MAN1C1"	"1"
"MAN2A2"	"15"
"MAN2B2"	"4"
"MAN2C1"	"15"
"MANBA"	"4"
"MANBAL"	"20"
"MANEA"	"6"
"MANEAL"	"1"
"MANSC1"	"12"
"MANSC1"	"CHR_HG1362_PATCH"
"MAP10"	"1"
"MAP1A"	"15"
"MAP1LC3A"	"20"
"MAP1LC3B"	"16"
"MAP1LC3B2"	"12"
"MAP1LC3C"	"1"
"MAP2"	"2"
"MAP2K4P1"	"X"
"MAP2K5"	"15"
"MAP2K7"	"19"
"MAP3K1"	"5"
"MAP3K10"	"19"
"MAP3K11"	"11"
"MAP3K12"	"12"
"MAP3K13"	"3"
"MAP3K14"	"CHR_HSCHR17_2_CTG5"
"MAP3K14"	"17"
"MAP3K14-AS1"	"17"
"MAP3K15"	"X"
"MAP3K2"	"2"
"MAP3K3"	"17"
"MAP3K4"	"6"
"MAP3K5"	"6"
"MAP3K6"	"1"
"MAP3K7"	"6"
"MAP3K8"	"10"
"MAP3K9"	"14"
"MAP4K1"	"19"
"MAP4K1"	"CHR_HG26_PATCH"
"MAP4K2"	"11"
"MAP4K3"	"2"
"MAP4K4"	"2"
"MAP4K5"	"14"
"MAP6"	"11"
"MAP6D1"	"3"
"MAP7D1"	"1"
"MAP7D3"	"X"
"MAP9"	"4"
"MAPK10"	"4"
"MAPK11"	"22"
"MAPK12"	"22"
"MAPK15"	"CHR_HSCHR8_3_CTG7"
"MAPK15"	"8"
"MAPK1IP1L"	"14"
"MAPK4"	"CHR_HSCHR18_1_CTG1_1"
"MAPK4"	"18"
"MAPK6"	"15"
"MAPK7"	"17"
"MAPK8"	"10"
"MAPK8IP1"	"11"
"MAPK8IP2"	"22"
"MAPK8IP3"	"16"
"MAPKAP1"	"9"
"MAPKAPK2"	"1"
"MAPKAPK3"	"3"
"MAPKAPK5"	"12"
"MAPKAPK5-AS1"	"12"
"MAPKBP1"	"15"
"MAPRE3"	"2"
"MAPT"	"CHR_HSCHR17_2_CTG5"
"MAPT"	"17"
"MAPT"	"CHR_HSCHR17_1_CTG5"
"MARC1"	"1"
"MARCO"	"2"
"MARK1"	"1"
"MARK2P9"	"10"
"MARK3"	"14"
"MARK4"	"19"
"MARVELD1"	"10"
"MARVELD2"	"CHR_HSCHR5_2_CTG1_1"
"MARVELD2"	"5"
"MARVELD3"	"16"
"MASP1"	"3"
"MASP2"	"1"
"MAST1"	"19"
"MAST2"	"1"
"MAST3"	"19"
"MAST4"	"5"
"MASTL"	"10"
"MAT1A"	"10"
"MATK"	"19"
"MATN1-AS1"	"1"
"MATN3"	"2"
"MATN4"	"20"
"MAU2"	"19"
"MAX"	"14"
"MAZ"	"16"
"MB"	"22"
"MB21D2"	"3"
"MBD1"	"18"
"MBD4"	"3"
"MBD5"	"2"
"MBD6"	"12"
"MBIP"	"14"
"MBL1P"	"10"
"MBLAC1"	"7"
"MBLAC2"	"5"
"MBNL1-AS1"	"3"
"MBNL2"	"13"
"MBNL3"	"X"
"MBOAT1"	"6"
"MBOAT2"	"2"
"MBOAT4"	"8"
"MBP"	"18"
"MBTD1"	"17"
"MBTPS1"	"16"
"MBTPS2"	"X"
"MC1R"	"16"
"MCAT"	"22"
"MCC"	"5"
"MCEE"	"2"
"MCF2"	"X"
"MCF2L"	"13"
"MCF2L-AS1"	"13"
"MCF2L2"	"3"
"MCFD2"	"2"
"MCHR1"	"22"
"MCL1"	"1"
"MCM10"	"10"
"MCM3AP"	"21"
"MCM3AP-AS1"	"21"
"MCM8"	"20"
"MCM9"	"6"
"MCMDC2"	"8"
"MCOLN1"	"19"
"MCOLN2"	"1"
"MCOLN3"	"1"
"MCPH1"	"8"
"MCPH1"	"CHR_HG76_PATCH"
"MCRS1"	"12"
"MCTP1"	"5"
"MCTP2"	"15"
"MDFI"	"6"
"MDFIC"	"7"
"MDGA1"	"6"
"MDH1B"	"2"
"MDK"	"11"
"MDM1"	"12"
"MDM2"	"12"
"MDM4"	"1"
"MDP1"	"14"
"MDP1"	"CHR_HG1_PATCH"
"MDS2"	"1"
"ME3"	"11"
"MEA1"	"6"
"MEAF6"	"1"
"MECOM"	"3"
"MED10"	"5"
"MED11"	"17"
"MED12L"	"3"
"MED13"	"17"
"MED13L"	"12"
"MED15"	"22"
"MED16"	"19"
"MED16"	"CHR_HSCHR19_5_CTG2"
"MED17"	"11"
"MED18"	"1"
"MED18"	"CHR_HSCHR1_8_CTG3"
"MED19"	"11"
"MED20"	"6"
"MED21"	"12"
"MED22"	"9"
"MED22"	"CHR_HG2030_PATCH"
"MED24"	"17"
"MED25"	"19"
"MED26"	"19"
"MED27"	"9"
"MED28"	"4"
"MED29"	"19"
"MED30"	"8"
"MED31"	"17"
"MED4"	"13"
"MED4-AS1"	"13"
"MED6"	"14"
"MED7"	"5"
"MED8"	"1"
"MED9"	"17"
"MEDAG"	"13"
"MEF2A"	"15"
"MEF2B"	"19"
"MEF2C"	"5"
"MEF2D"	"1"
"MEFV"	"16"
"MEG3"	"14"
"MEG8"	"14"
"MEG9"	"14"
"MEGF10"	"5"
"MEGF11"	"15"
"MEGF11"	"CHR_HSCHR15_2_CTG8"
"MEGF6"	"1"
"MEGF8"	"19"
"MEGF9"	"9"
"MEI1"	"22"
"MEIG1"	"10"
"MEIOB"	"CHR_HSCHR16_4_CTG1"
"MEIOB"	"16"
"MEIS1"	"2"
"MEIS1-AS3"	"2"
"MEIS2"	"15"
"MEIS3"	"19"
"MEIS3P1"	"17"
"MELK"	"9"
"MEN1"	"11"
"MEOX1"	"17"
"MEOX2"	"7"
"MEP1A"	"6"
"MEP1B"	"18"
"MEPCE"	"7"
"MERTK"	"2"
"MESP1"	"15"
"MESP2"	"15"
"MEST"	"7"
"MESTIT1"	"7"
"MET"	"7"
"METAP1D"	"2"
"METRN"	"16"
"METRNL"	"CHR_HSCHR17_1_CTG9"
"METRNL"	"17"
"METTL14"	"4"
"METTL15"	"11"
"METTL16"	"17"
"METTL17"	"14"
"METTL18"	"1"
"METTL21A"	"2"
"METTL21EP"	"13"
"METTL22"	"16"
"METTL23"	"17"
"METTL24"	"6"
"METTL25"	"12"
"METTL2A"	"17"
"METTL2B"	"7"
"METTL3"	"14"
"METTL4"	"18"
"METTL5"	"2"
"METTL6"	"3"
"METTL7B"	"12"
"METTL8"	"2"
"METTL9"	"16"
"METTL9"	"CHR_HG926_PATCH"
"MEX3A"	"1"
"MEX3B"	"15"
"MEX3C"	"18"
"MEX3D"	"19"
"MFAP1"	"15"
"MFAP3"	"5"
"MFAP3L"	"4"
"MFHAS1"	"8"
"MFHAS1"	"CHR_HG76_PATCH"
"MFN2"	"1"
"MFNG"	"22"
"MFRP"	"11"
"MFSD1"	"3"
"MFSD11"	"17"
"MFSD12"	"19"
"MFSD2A"	"1"
"MFSD3"	"8"
"MFSD5"	"12"
"MFSD6"	"2"
"MFSD6L"	"17"
"MFSD8"	"4"
"MFSD9"	"2"
"MGA"	"15"
"MGAM"	"7"
"MGAM"	"CHR_HSCHR7_2_CTG6"
"MGARP"	"4"
"MGAT2"	"14"
"MGAT3"	"22"
"MGAT4A"	"2"
"MGAT4B"	"5"
"MGAT4B"	"CHR_HG30_PATCH"
"MGAT5"	"2"
"MGAT5B"	"17"
"MGME1"	"20"
"MGP"	"12"
"MGRN1"	"16"
"MIA"	"19"
"MIA2"	"14"
"MIAT"	"22"
"MIB1"	"18"
"MIB2"	"1"
"MICA"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"MICA"	"CHR_HSCHR6_MHC_MANN_CTG1"
"MICA"	"CHR_HSCHR6_MHC_QBL_CTG1"
"MICA"	"6"
"MICA"	"CHR_HSCHR6_MHC_COX_CTG1"
"MICAL3"	"22"
"MICALL1"	"22"
"MICALL2"	"7"
"MICB"	"CHR_HSCHR6_MHC_COX_CTG1"
"MICB"	"CHR_HSCHR6_MHC_SSTO_CTG1"
"MICB"	"CHR_HSCHR6_MHC_DBB_CTG1"
"MICB"	"CHR_HSCHR6_MHC_QBL_CTG1"
"MICB"	"CHR_HSCHR6_MHC_MANN_CTG1"
"MICB"	"CHR_HSCHR6_MHC_MCF_CTG1"
"MICB"	"6"
"MICB"	"CHR_HSCHR6_MHC_APD_CTG1"
"MICU1"	"10"
"MID1IP1"	"X"
"MID2"	"X"
"MIDN"	"19"
"MIER1"	"1"
"MIER2"	"19"
"MIER3"	"5"
"MIF4GD"	"17"
"MIIP"	"1"
"MILR1"	"17"
"MINK1"	"17"
"MIOX"	"22"
"MIP"	"12"
"MIPEPP3"	"13"
"MIPOL1"	"14"
"MIR100HG"	"11"
"MIR1184-1"	"X"
"MIR1307"	"10"
"MIR155HG"	"21"
"MIR17HG"	"13"
"MIR181A2HG"	"9"
"MIR192"	"11"
"MIR210HG"	"CHR_HSCHR11_1_CTG8"
"MIR210HG"	"11"
"MIR22HG"	"CHR_HSCHR17_1_CTG2"
"MIR22HG"	"17"
"MIR31HG"	"9"
"MIR3661"	"5"
"MIR497HG"	"17"
"MIR5047"	"17"
"MIR600HG"	"9"
"MIR650"	"22"
"MIRLET7BHG"	"22"
"MIS12"	"17"
"MIS18A"	"21"
"MIS18BP1"	"14"
"MITD1"	"2"
"MITF"	"3"
"MIXL1"	"1"
"MKKS"	"20"
"MKLN1"	"7"
